Freq.	V(n002)
3.53997341083404e-01	(3.35311563903916e+00dB,-1.41355056768236e+02°)
3.54201176996601e-01	(3.35506612842710e+00dB,-1.41371152769479e+02°)
3.54405130280962e-01	(3.35701524840169e+00dB,-1.41387246737494e+02°)
3.54609201004068e-01	(3.35896299931026e+00dB,-1.41403338667473e+02°)
3.54813389233544e-01	(3.36090938150097e+00dB,-1.41419428554607e+02°)
3.55017695037051e-01	(3.36285439532272e+00dB,-1.41435516394095e+02°)
3.55222118482288e-01	(3.36479804112520e+00dB,-1.41451602181134e+02°)
3.55426659636997e-01	(3.36674031925885e+00dB,-1.41467685910929e+02°)
3.55631318568954e-01	(3.36868123007492e+00dB,-1.41483767578685e+02°)
3.55836095345978e-01	(3.37062077392538e+00dB,-1.41499847179611e+02°)
3.56040990035926e-01	(3.37255895116303e+00dB,-1.41515924708921e+02°)
3.56246002706692e-01	(3.37449576214137e+00dB,-1.41532000161829e+02°)
3.56451133426213e-01	(3.37643120721474e+00dB,-1.41548073533555e+02°)
3.56656382262461e-01	(3.37836528673817e+00dB,-1.41564144819321e+02°)
3.56861749283450e-01	(3.38029800106753e+00dB,-1.41580214014353e+02°)
3.57067234557231e-01	(3.38222935055941e+00dB,-1.41596281113879e+02°)
3.57272838151897e-01	(3.38415933557118e+00dB,-1.41612346113131e+02°)
3.57478560135578e-01	(3.38608795646097e+00dB,-1.41628409007344e+02°)
3.57684400576444e-01	(3.38801521358767e+00dB,-1.41644469791758e+02°)
3.57890359542703e-01	(3.38994110731094e+00dB,-1.41660528461614e+02°)
3.58096437102604e-01	(3.39186563799119e+00dB,-1.41676585012157e+02°)
3.58302633324435e-01	(3.39378880598959e+00dB,-1.41692639438635e+02°)
3.58508948276523e-01	(3.39571061166810e+00dB,-1.41708691736301e+02°)
3.58715382027234e-01	(3.39763105538939e+00dB,-1.41724741900410e+02°)
3.58921934644973e-01	(3.39955013751691e+00dB,-1.41740789926219e+02°)
3.59128606198187e-01	(3.40146785841489e+00dB,-1.41756835808990e+02°)
3.59335396755358e-01	(3.40338421844827e+00dB,-1.41772879543989e+02°)
3.59542306385011e-01	(3.40529921798278e+00dB,-1.41788921126484e+02°)
3.59749335155710e-01	(3.40721285738489e+00dB,-1.41804960551746e+02°)
3.59956483136058e-01	(3.40912513702183e+00dB,-1.41820997815051e+02°)
3.60163750394696e-01	(3.41103605726156e+00dB,-1.41837032911677e+02°)
3.60371137000306e-01	(3.41294561847283e+00dB,-1.41853065836906e+02°)
3.60578643021610e-01	(3.41485382102510e+00dB,-1.41869096586022e+02°)
3.60786268527370e-01	(3.41676066528861e+00dB,-1.41885125154315e+02°)
3.60994013586384e-01	(3.41866615163433e+00dB,-1.41901151537077e+02°)
3.61201878267495e-01	(3.42057028043399e+00dB,-1.41917175729602e+02°)
3.61409862639581e-01	(3.42247305206005e+00dB,-1.41933197727189e+02°)
3.61617966771562e-01	(3.42437446688573e+00dB,-1.41949217525140e+02°)
3.61826190732398e-01	(3.42627452528500e+00dB,-1.41965235118761e+02°)
3.62034534591086e-01	(3.42817322763257e+00dB,-1.41981250503361e+02°)
3.62242998416666e-01	(3.43007057430386e+00dB,-1.41997263674252e+02°)
3.62451582278217e-01	(3.43196656567509e+00dB,-1.42013274626749e+02°)
3.62660286244855e-01	(3.43386120212319e+00dB,-1.42029283356172e+02°)
3.62869110385740e-01	(3.43575448402581e+00dB,-1.42045289857844e+02°)
3.63078054770069e-01	(3.43764641176138e+00dB,-1.42061294127089e+02°)
3.63287119467079e-01	(3.43953698570904e+00dB,-1.42077296159239e+02°)
3.63496304546049e-01	(3.44142620624869e+00dB,-1.42093295949625e+02°)
3.63705610076295e-01	(3.44331407376095e+00dB,-1.42109293493584e+02°)
3.63915036127175e-01	(3.44520058862717e+00dB,-1.42125288786456e+02°)
3.64124582768085e-01	(3.44708575122946e+00dB,-1.42141281823584e+02°)
3.64334250068464e-01	(3.44896956195064e+00dB,-1.42157272600315e+02°)
3.64544038097788e-01	(3.45085202117428e+00dB,-1.42173261112000e+02°)
3.64753946925575e-01	(3.45273312928467e+00dB,-1.42189247353991e+02°)
3.64963976621382e-01	(3.45461288666683e+00dB,-1.42205231321647e+02°)
3.65174127254805e-01	(3.45649129370652e+00dB,-1.42221213010327e+02°)
3.65384398895483e-01	(3.45836835079023e+00dB,-1.42237192415397e+02°)
3.65594791613092e-01	(3.46024405830516e+00dB,-1.42253169532223e+02°)
3.65805305477351e-01	(3.46211841663927e+00dB,-1.42269144356178e+02°)
3.66015940558016e-01	(3.46399142618121e+00dB,-1.42285116882636e+02°)
3.66226696924887e-01	(3.46586308732039e+00dB,-1.42301087106975e+02°)
3.66437574647800e-01	(3.46773340044690e+00dB,-1.42317055024577e+02°)
3.66648573796635e-01	(3.46960236595161e+00dB,-1.42333020630827e+02°)
3.66859694441309e-01	(3.47146998422608e+00dB,-1.42348983921116e+02°)
3.67070936651781e-01	(3.47333625566257e+00dB,-1.42364944890834e+02°)
3.67282300498051e-01	(3.47520118065412e+00dB,-1.42380903535378e+02°)
3.67493786050158e-01	(3.47706475959444e+00dB,-1.42396859850148e+02°)
3.67705393378182e-01	(3.47892699287798e+00dB,-1.42412813830547e+02°)
3.67917122552241e-01	(3.48078788089989e+00dB,-1.42428765471982e+02°)
3.68128973642498e-01	(3.48264742405607e+00dB,-1.42444714769862e+02°)
3.68340946719153e-01	(3.48450562274311e+00dB,-1.42460661719603e+02°)
3.68553041852446e-01	(3.48636247735832e+00dB,-1.42476606316621e+02°)
3.68765259112660e-01	(3.48821798829974e+00dB,-1.42492548556337e+02°)
3.68977598570117e-01	(3.49007215596608e+00dB,-1.42508488434177e+02°)
3.69190060295179e-01	(3.49192498075682e+00dB,-1.42524425945568e+02°)
3.69402644358250e-01	(3.49377646307212e+00dB,-1.42540361085943e+02°)
3.69615350829773e-01	(3.49562660331284e+00dB,-1.42556293850737e+02°)
3.69828179780233e-01	(3.49747540188057e+00dB,-1.42572224235390e+02°)
3.70041131280154e-01	(3.49932285917762e+00dB,-1.42588152235344e+02°)
3.70254205400101e-01	(3.50116897560696e+00dB,-1.42604077846045e+02°)
3.70467402210682e-01	(3.50301375157232e+00dB,-1.42620001062944e+02°)
3.70680721782542e-01	(3.50485718747809e+00dB,-1.42635921881495e+02°)
3.70894164186370e-01	(3.50669928372941e+00dB,-1.42651840297155e+02°)
3.71107729492892e-01	(3.50854004073209e+00dB,-1.42667756305385e+02°)
3.71321417772879e-01	(3.51037945889265e+00dB,-1.42683669901649e+02°)
3.71535229097139e-01	(3.51221753861833e+00dB,-1.42699581081417e+02°)
3.71749163536523e-01	(3.51405428031704e+00dB,-1.42715489840160e+02°)
3.71963221161922e-01	(3.51588968439741e+00dB,-1.42731396173354e+02°)
3.72177402044268e-01	(3.51772375126876e+00dB,-1.42747300076479e+02°)
3.72391706254535e-01	(3.51955648134113e+00dB,-1.42763201545017e+02°)
3.72606133863734e-01	(3.52138787502523e+00dB,-1.42779100574456e+02°)
3.72820684942923e-01	(3.52321793273247e+00dB,-1.42794997160287e+02°)
3.73035359563194e-01	(3.52504665487497e+00dB,-1.42810891298002e+02°)
3.73250157795686e-01	(3.52687404186552e+00dB,-1.42826782983101e+02°)
3.73465079711576e-01	(3.52870009411764e+00dB,-1.42842672211085e+02°)
3.73680125382082e-01	(3.53052481204551e+00dB,-1.42858558977459e+02°)
3.73895294878463e-01	(3.53234819606401e+00dB,-1.42874443277733e+02°)
3.74110588272019e-01	(3.53417024658871e+00dB,-1.42890325107420e+02°)
3.74326005634093e-01	(3.53599096403587e+00dB,-1.42906204462036e+02°)
3.74541547036067e-01	(3.53781034882244e+00dB,-1.42922081337101e+02°)
3.74757212549364e-01	(3.53962840136606e+00dB,-1.42937955728140e+02°)
3.74973002245449e-01	(3.54144512208505e+00dB,-1.42953827630681e+02°)
3.75188916195829e-01	(3.54326051139842e+00dB,-1.42969697040255e+02°)
3.75404954472050e-01	(3.54507456972586e+00dB,-1.42985563952398e+02°)
3.75621117145700e-01	(3.54688729748774e+00dB,-1.43001428362649e+02°)
3.75837404288410e-01	(3.54869869510511e+00dB,-1.43017290266551e+02°)
3.76053815971849e-01	(3.55050876299974e+00dB,-1.43033149659650e+02°)
3.76270352267731e-01	(3.55231750159402e+00dB,-1.43049006537498e+02°)
3.76487013247807e-01	(3.55412491131105e+00dB,-1.43064860895648e+02°)
3.76703798983874e-01	(3.55593099257462e+00dB,-1.43080712729659e+02°)
3.76920709547767e-01	(3.55773574580918e+00dB,-1.43096562035093e+02°)
3.77137745011363e-01	(3.55953917143985e+00dB,-1.43112408807515e+02°)
3.77354905446581e-01	(3.56134126989244e+00dB,-1.43128253042495e+02°)
3.77572190925381e-01	(3.56314204159344e+00dB,-1.43144094735607e+02°)
3.77789601519765e-01	(3.56494148696999e+00dB,-1.43159933882428e+02°)
3.78007137301776e-01	(3.56673960644992e+00dB,-1.43175770478538e+02°)
3.78224798343499e-01	(3.56853640046172e+00dB,-1.43191604519523e+02°)
3.78442584717058e-01	(3.57033186943457e+00dB,-1.43207436000971e+02°)
3.78660496494623e-01	(3.57212601379830e+00dB,-1.43223264918476e+02°)
3.78878533748402e-01	(3.57391883398342e+00dB,-1.43239091267633e+02°)
3.79096696550646e-01	(3.57571033042109e+00dB,-1.43254915044042e+02°)
3.79314984973647e-01	(3.57750050354316e+00dB,-1.43270736243309e+02°)
3.79533399089739e-01	(3.57928935378212e+00dB,-1.43286554861040e+02°)
3.79751938971298e-01	(3.58107688157115e+00dB,-1.43302370892849e+02°)
3.79970604690740e-01	(3.58286308734408e+00dB,-1.43318184334349e+02°)
3.80189396320526e-01	(3.58464797153540e+00dB,-1.43333995181163e+02°)
3.80408313933155e-01	(3.58643153458027e+00dB,-1.43349803428912e+02°)
3.80627357601170e-01	(3.58821377691449e+00dB,-1.43365609073224e+02°)
3.80846527397156e-01	(3.58999469897455e+00dB,-1.43381412109731e+02°)
3.81065823393738e-01	(3.59177430119758e+00dB,-1.43397212534068e+02°)
3.81285245663583e-01	(3.59355258402136e+00dB,-1.43413010341873e+02°)
3.81504794279403e-01	(3.59532954788435e+00dB,-1.43428805528791e+02°)
3.81724469313948e-01	(3.59710519322564e+00dB,-1.43444598090468e+02°)
3.81944270840011e-01	(3.59887952048498e+00dB,-1.43460388022554e+02°)
3.82164198930428e-01	(3.60065253010280e+00dB,-1.43476175320706e+02°)
3.82384253658077e-01	(3.60242422252014e+00dB,-1.43491959980580e+02°)
3.82604435095876e-01	(3.60419459817872e+00dB,-1.43507741997841e+02°)
3.82824743316787e-01	(3.60596365752089e+00dB,-1.43523521368155e+02°)
3.83045178393813e-01	(3.60773140098968e+00dB,-1.43539298087192e+02°)
3.83265740399999e-01	(3.60949782902874e+00dB,-1.43555072150627e+02°)
3.83486429408432e-01	(3.61126294208238e+00dB,-1.43570843554138e+02°)
3.83707245492243e-01	(3.61302674059553e+00dB,-1.43586612293408e+02°)
3.83928188724602e-01	(3.61478922501382e+00dB,-1.43602378364123e+02°)
3.84149259178723e-01	(3.61655039578346e+00dB,-1.43618141761974e+02°)
3.84370456927862e-01	(3.61831025335135e+00dB,-1.43633902482655e+02°)
3.84591782045318e-01	(3.62006879816502e+00dB,-1.43649660521864e+02°)
3.84813234604429e-01	(3.62182603067262e+00dB,-1.43665415875303e+02°)
3.85034814678579e-01	(3.62358195132296e+00dB,-1.43681168538680e+02°)
3.85256522341192e-01	(3.62533656056550e+00dB,-1.43696918507703e+02°)
3.85478357665736e-01	(3.62708985885031e+00dB,-1.43712665778088e+02°)
3.85700320725719e-01	(3.62884184662810e+00dB,-1.43728410345553e+02°)
3.85922411594693e-01	(3.63059252435025e+00dB,-1.43744152205820e+02°)
3.86144630346252e-01	(3.63234189246872e+00dB,-1.43759891354615e+02°)
3.86366977054033e-01	(3.63408995143615e+00dB,-1.43775627787668e+02°)
3.86589451791714e-01	(3.63583670170580e+00dB,-1.43791361500715e+02°)
3.86812054633016e-01	(3.63758214373154e+00dB,-1.43807092489494e+02°)
3.87034785651703e-01	(3.63932627796790e+00dB,-1.43822820749746e+02°)
3.87257644921581e-01	(3.64106910487003e+00dB,-1.43838546277218e+02°)
3.87480632516498e-01	(3.64281062489370e+00dB,-1.43854269067661e+02°)
3.87703748510346e-01	(3.64455083849530e+00dB,-1.43869989116829e+02°)
3.87926992977059e-01	(3.64628974613189e+00dB,-1.43885706420482e+02°)
3.88150365990612e-01	(3.64802734826109e+00dB,-1.43901420974380e+02°)
3.88373867625024e-01	(3.64976364534121e+00dB,-1.43917132774292e+02°)
3.88597497954357e-01	(3.65149863783112e+00dB,-1.43932841815988e+02°)
3.88821257052715e-01	(3.65323232619037e+00dB,-1.43948548095243e+02°)
3.89045144994244e-01	(3.65496471087909e+00dB,-1.43964251607835e+02°)
3.89269161853134e-01	(3.65669579235805e+00dB,-1.43979952349548e+02°)
3.89493307703618e-01	(3.65842557108864e+00dB,-1.43995650316168e+02°)
3.89717582619969e-01	(3.66015404753286e+00dB,-1.44011345503488e+02°)
3.89941986676507e-01	(3.66188122215331e+00dB,-1.44027037907301e+02°)
3.90166519947590e-01	(3.66360709541325e+00dB,-1.44042727523407e+02°)
3.90391182507623e-01	(3.66533166777652e+00dB,-1.44058414347611e+02°)
3.90615974431052e-01	(3.66705493970758e+00dB,-1.44074098375718e+02°)
3.90840895792365e-01	(3.66877691167151e+00dB,-1.44089779603541e+02°)
3.91065946666095e-01	(3.67049758413400e+00dB,-1.44105458026896e+02°)
3.91291127126816e-01	(3.67221695756133e+00dB,-1.44121133641602e+02°)
3.91516437249146e-01	(3.67393503242044e+00dB,-1.44136806443484e+02°)
3.91741877107746e-01	(3.67565180917881e+00dB,-1.44152476428369e+02°)
3.91967446777319e-01	(3.67736728830459e+00dB,-1.44168143592090e+02°)
3.92193146332613e-01	(3.67908147026650e+00dB,-1.44183807930482e+02°)
3.92418975848416e-01	(3.68079435553388e+00dB,-1.44199469439388e+02°)
3.92644935399563e-01	(3.68250594457666e+00dB,-1.44215128114650e+02°)
3.92871025060927e-01	(3.68421623786539e+00dB,-1.44230783952118e+02°)
3.93097244907430e-01	(3.68592523587121e+00dB,-1.44246436947645e+02°)
3.93323595014033e-01	(3.68763293906587e+00dB,-1.44262087097088e+02°)
3.93550075455740e-01	(3.68933934792171e+00dB,-1.44277734396308e+02°)
3.93776686307601e-01	(3.69104446291169e+00dB,-1.44293378841170e+02°)
3.94003427644708e-01	(3.69274828450933e+00dB,-1.44309020427544e+02°)
3.94230299542195e-01	(3.69445081318878e+00dB,-1.44324659151305e+02°)
3.94457302075241e-01	(3.69615204942478e+00dB,-1.44340295008328e+02°)
3.94684435319067e-01	(3.69785199369265e+00dB,-1.44355927994498e+02°)
3.94911699348938e-01	(3.69955064646832e+00dB,-1.44371558105699e+02°)
3.95139094240162e-01	(3.70124800822831e+00dB,-1.44387185337823e+02°)
3.95366620068090e-01	(3.70294407944971e+00dB,-1.44402809686765e+02°)
3.95594276908118e-01	(3.70463886061023e+00dB,-1.44418431148421e+02°)
3.95822064835685e-01	(3.70633235218816e+00dB,-1.44434049718697e+02°)
3.96049983926271e-01	(3.70802455466236e+00dB,-1.44449665393499e+02°)
3.96278034255402e-01	(3.70971546851231e+00dB,-1.44465278168739e+02°)
3.96506215898646e-01	(3.71140509421805e+00dB,-1.44480888040332e+02°)
3.96734528931617e-01	(3.71309343226021e+00dB,-1.44496495004198e+02°)
3.96962973429969e-01	(3.71478048312001e+00dB,-1.44512099056261e+02°)
3.97191549469402e-01	(3.71646624727925e+00dB,-1.44527700192450e+02°)
3.97420257125660e-01	(3.71815072522032e+00dB,-1.44543298408697e+02°)
3.97649096474527e-01	(3.71983391742617e+00dB,-1.44558893700939e+02°)
3.97878067591836e-01	(3.72151582438035e+00dB,-1.44574486065116e+02°)
3.98107170553459e-01	(3.72319644656698e+00dB,-1.44590075497174e+02°)
3.98336405435314e-01	(3.72487578447076e+00dB,-1.44605661993063e+02°)
3.98565772313363e-01	(3.72655383857696e+00dB,-1.44621245548737e+02°)
3.98795271263610e-01	(3.72823060937143e+00dB,-1.44636826160152e+02°)
3.99024902362104e-01	(3.72990609734060e+00dB,-1.44652403823272e+02°)
3.99254665684937e-01	(3.73158030297146e+00dB,-1.44667978534063e+02°)
3.99484561308247e-01	(3.73325322675159e+00dB,-1.44683550288495e+02°)
3.99714589308213e-01	(3.73492486916912e+00dB,-1.44699119082545e+02°)
3.99944749761059e-01	(3.73659523071277e+00dB,-1.44714684912190e+02°)
4.00175042743053e-01	(3.73826431187180e+00dB,-1.44730247773415e+02°)
4.00405468330508e-01	(3.73993211313609e+00dB,-1.44745807662207e+02°)
4.00636026599778e-01	(3.74159863499604e+00dB,-1.44761364574558e+02°)
4.00866717627264e-01	(3.74326387794261e+00dB,-1.44776918506466e+02°)
4.01097541489410e-01	(3.74492784246737e+00dB,-1.44792469453930e+02°)
4.01328498262703e-01	(3.74659052906242e+00dB,-1.44808017412955e+02°)
4.01559588023674e-01	(3.74825193822042e+00dB,-1.44823562379552e+02°)
4.01790810848901e-01	(3.74991207043462e+00dB,-1.44839104349732e+02°)
4.02022166815003e-01	(3.75157092619879e+00dB,-1.44854643319516e+02°)
4.02253655998644e-01	(3.75322850600729e+00dB,-1.44870179284923e+02°)
4.02485278476532e-01	(3.75488481035504e+00dB,-1.44885712241981e+02°)
4.02717034325420e-01	(3.75653983973749e+00dB,-1.44901242186721e+02°)
4.02948923622105e-01	(3.75819359465067e+00dB,-1.44916769115178e+02°)
4.03180946443426e-01	(3.75984607559115e+00dB,-1.44932293023392e+02°)
4.03413102866270e-01	(3.76149728305606e+00dB,-1.44947813907405e+02°)
4.03645392967566e-01	(3.76314721754309e+00dB,-1.44963331763266e+02°)
4.03877816824287e-01	(3.76479587955045e+00dB,-1.44978846587028e+02°)
4.04110374513451e-01	(3.76644326957696e+00dB,-1.44994358374748e+02°)
4.04343066112121e-01	(3.76808938812193e+00dB,-1.45009867122486e+02°)
4.04575891697403e-01	(3.76973423568524e+00dB,-1.45025372826307e+02°)
4.04808851346449e-01	(3.77137781276733e+00dB,-1.45040875482283e+02°)
4.05041945136454e-01	(3.77302011986917e+00dB,-1.45056375086486e+02°)
4.05275173144657e-01	(3.77466115749228e+00dB,-1.45071871634995e+02°)
4.05508535448344e-01	(3.77630092613871e+00dB,-1.45087365123894e+02°)
4.05742032124844e-01	(3.77793942631109e+00dB,-1.45102855549269e+02°)
4.05975663251529e-01	(3.77957665851255e+00dB,-1.45118342907212e+02°)
4.06209428905818e-01	(3.78121262324679e+00dB,-1.45133827193819e+02°)
4.06443329165173e-01	(3.78284732101803e+00dB,-1.45149308405190e+02°)
4.06677364107102e-01	(3.78448075233104e+00dB,-1.45164786537429e+02°)
4.06911533809157e-01	(3.78611291769111e+00dB,-1.45180261586647e+02°)
4.07145838348933e-01	(3.78774381760410e+00dB,-1.45195733548956e+02°)
4.07380277804073e-01	(3.78937345257637e+00dB,-1.45211202420474e+02°)
4.07614852252262e-01	(3.79100182311483e+00dB,-1.45226668197324e+02°)
4.07849561771230e-01	(3.79262892972693e+00dB,-1.45242130875631e+02°)
4.08084406438754e-01	(3.79425477292063e+00dB,-1.45257590451528e+02°)
4.08319386332652e-01	(3.79587935320444e+00dB,-1.45273046921148e+02°)
4.08554501530791e-01	(3.79750267108740e+00dB,-1.45288500280633e+02°)
4.08789752111080e-01	(3.79912472707906e+00dB,-1.45303950526127e+02°)
4.09025138151473e-01	(3.80074552168951e+00dB,-1.45319397653777e+02°)
4.09260659729971e-01	(3.80236505542937e+00dB,-1.45334841659737e+02°)
4.09496316924617e-01	(3.80398332880978e+00dB,-1.45350282540164e+02°)
4.09732109813501e-01	(3.80560034234240e+00dB,-1.45365720291220e+02°)
4.09968038474758e-01	(3.80721609653941e+00dB,-1.45381154909072e+02°)
4.10204102986567e-01	(3.80883059191354e+00dB,-1.45396586389890e+02°)
4.10440303427151e-01	(3.81044382897800e+00dB,-1.45412014729850e+02°)
4.10676639874782e-01	(3.81205580824656e+00dB,-1.45427439925130e+02°)
4.10913112407772e-01	(3.81366653023346e+00dB,-1.45442861971914e+02°)
4.11149721104482e-01	(3.81527599545351e+00dB,-1.45458280866392e+02°)
4.11386466043316e-01	(3.81688420442199e+00dB,-1.45473696604755e+02°)
4.11623347302725e-01	(3.81849115765474e+00dB,-1.45489109183202e+02°)
4.11860364961202e-01	(3.82009685566807e+00dB,-1.45504518597934e+02°)
4.12097519097290e-01	(3.82170129897883e+00dB,-1.45519924845157e+02°)
4.12334809789572e-01	(3.82330448810438e+00dB,-1.45535327921081e+02°)
4.12572237116680e-01	(3.82490642356259e+00dB,-1.45550727821923e+02°)
4.12809801157289e-01	(3.82650710587183e+00dB,-1.45566124543901e+02°)
4.13047501990121e-01	(3.82810653555098e+00dB,-1.45581518083239e+02°)
4.13285339693942e-01	(3.82970471311943e+00dB,-1.45596908436165e+02°)
4.13523314347565e-01	(3.83130163909709e+00dB,-1.45612295598914e+02°)
4.13761426029847e-01	(3.83289731400436e+00dB,-1.45627679567721e+02°)
4.13999674819690e-01	(3.83449173836214e+00dB,-1.45643060338830e+02°)
4.14238060796042e-01	(3.83608491269185e+00dB,-1.45658437908486e+02°)
4.14476584037898e-01	(3.83767683751540e+00dB,-1.45673812272940e+02°)
4.14715244624297e-01	(3.83926751335520e+00dB,-1.45689183428447e+02°)
4.14954042634322e-01	(3.84085694073417e+00dB,-1.45704551371267e+02°)
4.15192978147105e-01	(3.84244512017571e+00dB,-1.45719916097665e+02°)
4.15432051241820e-01	(3.84403205220374e+00dB,-1.45735277603909e+02°)
4.15671261997690e-01	(3.84561773734265e+00dB,-1.45750635886272e+02°)
4.15910610493981e-01	(3.84720217611736e+00dB,-1.45765990941033e+02°)
4.16150096810006e-01	(3.84878536905324e+00dB,-1.45781342764473e+02°)
4.16389721025123e-01	(3.85036731667621e+00dB,-1.45796691352879e+02°)
4.16629483218736e-01	(3.85194801951263e+00dB,-1.45812036702542e+02°)
4.16869383470294e-01	(3.85352747808937e+00dB,-1.45827378809759e+02°)
